scenario,row,J509-S_depth,J105-S_depth,J10-S_depth,J116-S_depth,J119-S_depth,J128-S_depth,J130-S_depth,J131-S_depth,J136-S_depth,J138-S_depth,J141-S_depth,J157-S_depth,J163-S_depth,J165-S_depth,J171-S_depth,J177-S_depth,J182-S_depth,J191-S_depth,J1-S_depth,J204-S_depth,J208-S_depth,J211-S_depth,J227-S_depth,J231-S_depth,J232-S_depth,J234-S_depth,J238-S_depth,J240-S_depth,J245-S_depth,J253-S_depth,J260-S_depth,J266-S_depth,J268-S_depth,J273-S_depth,J278-S_depth,J27-S_depth,J280-S_depth,J328-S_depth,J329-S_depth,J338-S_depth,J33-S_depth,J34-S_depth,J361-S_depth,J366-S_depth,J385-S_depth,J3-S_depth,J413-S_depth,J421-S_depth,J42-S_depth,J433-S_depth,J437-S_depth,J438-S_depth,J450-S_depth,J456-S_depth,J45-S_depth,J460-S_depth,J461-S_depth,J46-S_depth,J471-S_depth,J480-S_depth,J484-S_depth,J491-S_depth,J492-S_depth,J49-S_depth,J4-S_depth,J506-S_depth,J507-S_depth,J50-S_depth,J512-S_depth,J534-S_depth,J539-S_depth,J541-S_depth,J548-S_depth,J556-S_depth,J567-S_depth,J568-S_depth,J571-S_depth,J576-S_depth,J578-S_depth,J586-S_depth,J587-S_depth,J592-S_depth,J5-S_depth,J609-S_depth,J60-S_depth,J619-S_depth,J620-S_depth,J624-S_depth,J62-S_depth,J632-S_depth,J637-S_depth,J640-S_depth,J659-S_depth,J672-S_depth,J675-S_depth,J686-S_depth,J694-S_depth,J695-S_depth,J712-S_depth,J714-S_depth,J71-S_depth,J722-S_depth,J72-S_depth,J732-S_depth,J733-S_depth,J748-S_depth,J749-S_depth,J751-S_depth,J756-S_depth,J758-S_depth,J760-S_depth,J761-S_depth,J762-S_depth,J764-S_depth,J765-S_depth,J772-S_depth,J782-S_depth,J787-S_depth,J789-S_depth,J78-S_depth,J792-S_depth,J799-S_depth,J7-S_depth,J801-S_depth,J80-S_depth,J88-S_depth,J8-S_depth
GM+IC,11,0.0836002479707811,0.1059742004311085,0.1250107534420797,0.1638106992855941,0.0777569188415962,0.0771184700431519,0.0994135940887746,0.0668060019671952,0.2549407612015155,0.1502367696660738,0.1021125262014634,0.1750982047321411,0.0933123438124285,0.0888236435142,0.0723736070837406,0.0990652101476429,0.218694572018905,0.1271436764373361,0.0590045802701577,0.0870495436957292,0.1298043722707611,0.0934514352837704,0.2370836598243031,0.0262717382682686,0.0040199521888994,0.0993989821893249,0.0595204217309954,0.1194459352284096,0.2035127690626576,0.0706610170717592,0.094706449786733,0.100247458185075,0.0728802947195883,0.0589636385852128,0.100735535295205,0.135353249814775,0.1498371640924292,0.16837435719429,0.0930752340811472,0.1197355619824209,0.2466392053514112,0.0870665678986961,0.1171174091597287,0.0688447174308746,0.0896378596518652,0.0900887648372259,0.1042790766199534,0.1168058599016147,0.0677649810825752,0.0948348378073741,0.0843589983092581,0.0674347245740392,0.0824388649764134,0.1112519896527492,0.0803297914058748,0.0897938632858661,0.1356360708763103,0.0878859412802721,0.2509545553544702,0.126752065666803,0.1669483309389412,0.139917106057723,0.0727701937480914,0.0598747561959541,0.0903688117673542,0.1403134851497604,0.1693463404371536,0.0807780802406162,0.1283320060638866,0.1191205203681331,0.198426360285411,0.1137223393196334,0.1875315189780058,0.1582172127959099,0.0933807851339396,0.2395688339358435,0.0725781850193599,0.0069311223280854,0.0986220445324484,0.0413027358992517,0.1396352121238359,0.0813692383136462,0.1650077494365092,0.0840231302594576,0.1188847849093236,0.1216499187302668,0.1793766561451447,0.1748666652818961,0.2065670430760872,0.089705011185198,0.1036501998258936,0.054188904200458,0.124470884676308,0.1023917062382716,0.1214180390019902,0.0952906698075734,0.0126732233315593,0.0913642107941336,0.0814275628051997,0.1261989440296309,0.1801657117712584,0.0637945226637102,0.0756636911373693,0.1631088641688114,0.095081289134471,0.0430572528939197,0.0972658017430875,0.0889332940144038,0.1441537931439271,0.1006069747681924,0.0778139291859158,0.1894462903585071,0.0732534443362014,0.0839725493335376,0.0644045176149391,0.1252134251792337,0.0711711075304253,0.0875962402431117,0.0647499300670464,0.0920274223140326,0.1663733630544752,0.028703749906174,0.1999154335838799,0.0728686370767583,0.0613103544218581,0.2332435687744844,0.1659031842857227
GM+IC,12,0.1118214657405143,0.0936379781186809,0.1359749615891691,0.1573888553953079,0.091391387663005,0.0892308953214593,0.2066579619710265,0.0881696710368592,0.2474762316893264,0.1182918141769079,0.0914964303429888,0.1653890393058847,0.086541759790193,0.0801226089912688,0.0587351824806483,0.0881851217026001,0.200772989082717,0.1285125799192485,0.0497292959458606,0.0793745839749344,0.1210970537465516,0.0838582657545147,0.2192249690946739,0.0196082771075739,0.0044425322349134,0.0926828780555436,0.0473465512475935,0.1072874772945168,0.1922036361250029,0.0726072859136774,0.0885553483703859,0.0916330264007617,0.0642835656222881,0.0528650974121915,0.1058308949879352,0.1451526053788213,0.1486415730537531,0.1639583943204274,0.1029226992245041,0.1294709512904748,0.2384967096041662,0.0781891989181896,0.1128870844123358,0.0767750670405361,0.1087993526935021,0.1150999679218606,0.100286581229423,0.126911659607679,0.0619684146798579,0.0876071331267396,0.0751216137896174,0.1003693943790106,0.0753725244562258,0.092713662519622,0.0745933506617126,0.092345597794049,0.1312825594269901,0.0806159988923913,0.2531498560142432,0.1193746788309599,0.1737706703450268,0.1474294414507153,0.0639157130532215,0.0467637626128309,0.0658639223744009,0.1198162585756028,0.1740220396904101,0.0651582582728856,0.1310534468788921,0.114960409577612,0.193227501128033,0.1001165455080589,0.1775041174817649,0.1512567577556196,0.0844738838624346,0.2156993378528391,0.066051044269554,0.0300090620172471,0.1076115954061645,0.0472623647658831,0.1243662051042214,0.074831075127502,0.1576645232099112,0.0768197735292606,0.1092523283156905,0.1110334246040002,0.1931185809389283,0.1894779330727463,0.197153929814677,0.0821524929727387,0.1068622139607265,0.0792390699944498,0.1185535320457351,0.0959243585881749,0.1147234118189309,0.0849574280095613,0.0085043323905739,0.08203674077198,0.0675143466597509,0.1164124111442153,0.177906988724598,0.0506237113050306,0.0668821294226068,0.1655328271954723,0.0846306217105453,0.0399386515373576,0.08282802496305,0.0816955587982625,0.1383646065922284,0.091951887668007,0.0634859625043447,0.1864369765908085,0.0635106700379543,0.0929625983057069,0.0754354499081714,0.1191843990653509,0.0580458369297003,0.0795502207140687,0.0660161298739731,0.0827961404134596,0.156428172073732,0.0499855815647622,0.1822021560173906,0.0803977997332032,0.0600330284881323,0.21143687737095,0.1910051259645859
GM+IC,13,0.1147176524305634,0.0859251820160745,0.1279324693198974,0.1448534648467055,0.0871783496402851,0.0796188646385748,0.2292749000107786,0.0901287652442191,0.2072298981749663,0.0935782956962745,0.0850135902845034,0.1578493890957749,0.082554415972616,0.0722750700488927,0.0520224012999115,0.0817923858936095,0.1838388767661338,0.1171702724033299,0.0451186062818728,0.073751067690245,0.1148962532718922,0.0705717886465657,0.2054677484128063,0.0135859688257944,0.0036913408430968,0.0882639807000513,0.0412257284195961,0.098386585200988,0.1777807557279073,0.0724466329691529,0.079014397977774,0.084960864438994,0.0610964444318992,0.0506959007968631,0.1020283349494307,0.1447764302348448,0.1424502799520634,0.1581607029451039,0.1017106791534392,0.1288629053932979,0.2222633906148238,0.0737898236766914,0.1113062910216783,0.0792684319083393,0.1208774128110428,0.1215073260687003,0.0972263930886066,0.1283217090492515,0.0609004823805427,0.0864542832214294,0.064958777129139,0.1128060362480726,0.0711471150167237,0.0813681801585875,0.0728019133474014,0.0913915713556603,0.1233818432888651,0.076400254636258,0.2494737865175141,0.1139427175457935,0.1648555014263839,0.140640304866493,0.0588274424090805,0.0405187257368064,0.0485521894279725,0.1090217827566993,0.1678804411112532,0.0544996522722976,0.1257548282705453,0.1061340424048482,0.1860220532373493,0.0907240256717678,0.1730764279511262,0.1385950115069026,0.0802991613167369,0.2014256701839874,0.0652453747213518,0.0499441158404561,0.1046664952858217,0.0428895599671046,0.1189742325220819,0.066300812871832,0.1458960782977635,0.0709445653593499,0.103360765056201,0.1055207915567047,0.2149903790015991,0.2133725783387781,0.1877617031566351,0.07782796260924,0.1030751471671681,0.0849991547051438,0.1158127050386534,0.0920618684640939,0.1097330825699687,0.0786040657693135,0.0047716825213897,0.0724082511713986,0.0600430620000818,0.1091360116853982,0.1766528717182458,0.043913308497403,0.062134092479444,0.1566026633801311,0.0779231194738464,0.0367305851571268,0.0703522459537414,0.0766540510874278,0.1315054940619938,0.0849391868306113,0.0514531143933151,0.173016238383043,0.0585055754848873,0.0889148247296167,0.0679133278342188,0.1147396655941647,0.0550533656460951,0.078672566990996,0.064090124628229,0.0773587907422802,0.1518642074847621,0.0513753380171363,0.1705858482895004,0.0738869765616433,0.0594941038696473,0.1974941268590583,0.1865996164175729
GM+IC,14,0.108498138119108,0.0780232866064871,0.1195617017528379,0.1334852517977592,0.0810370443875122,0.0675840251970786,0.2218858059110332,0.0839527277863802,0.177303341329655,0.0788786325496406,0.0771351635916548,0.1494791624967494,0.0762325161787963,0.0658996014485799,0.0473074328701869,0.0739328884908857,0.1716182643561932,0.1050440113194515,0.0411311637578952,0.0677143851479741,0.1072758740112822,0.0605450009313879,0.1942287237842992,0.0080458523199803,0.0024538164040138,0.0824041197662784,0.0366802577131166,0.0912083003660407,0.1681927343992354,0.068434064103339,0.0716121837754817,0.0800376219364321,0.0574747440826392,0.0468453514944722,0.0962389275748249,0.141269588530287,0.1320240573614396,0.1502296670029525,0.0972415759964232,0.1224049438477844,0.2069167475795921,0.0665558341345989,0.1072941426517246,0.0769320950662357,0.1341304527853016,0.1193331534548665,0.0927720348162773,0.130698442407603,0.0555008460634129,0.0807055358411401,0.0571959107828632,0.1174866401821781,0.0678256135413387,0.0731741587063502,0.0686357506402945,0.0892547850849926,0.1172908189569782,0.0699309816755504,0.2428345277392427,0.1077628681572589,0.1552501393811428,0.1341752389566804,0.0530996803698237,0.0356105365346539,0.0393281592072458,0.1000846245610385,0.15831522519514,0.0475018382912686,0.1198488401949799,0.098485753120579,0.1792572090143414,0.0832061804853821,0.1616237191029295,0.1253085382876226,0.0771060916047075,0.1935881403306305,0.0604674185435394,0.060168334404809,0.0999851093044355,0.0368850995655425,0.1129565310234613,0.0601134830751395,0.1318335325413995,0.0656609958288478,0.0961814954903112,0.0977672640531194,0.2370649713071382,0.2275332804416557,0.1798538075894507,0.0728961833220643,0.1000389556162151,0.0832682229019767,0.1114612571006879,0.0882169656994086,0.1040857188587863,0.0717345142045929,0.0008494077877526,0.0657277985201005,0.0534043115908644,0.101875653481678,0.1692551594846436,0.0389788565139654,0.0559949169157614,0.1475075926884783,0.0709392012207087,0.0333561823280931,0.0609552084927871,0.0706787220543336,0.124928807858413,0.078827230306174,0.0435913739733891,0.1612041468865115,0.0523348619084028,0.0830208968674383,0.0559538979125037,0.108391253383603,0.0498746588687945,0.0740530263293558,0.05981902201938,0.0699446282991334,0.1412405186546464,0.04601330324742,0.1608582215664398,0.0658449293274783,0.0536977646806717,0.1858718950279536,0.1793810778280402
GM+IC,15,0.0990415905657773,0.0693602593683726,0.1080539263888875,0.1205323158740384,0.0734256229504979,0.0546447060438493,0.2117694832194481,0.0756705233537846,0.1551435116965208,0.0674570696358581,0.0687514311069755,0.1318872292028169,0.0691984904511044,0.0584281399275018,0.041469956403354,0.0657208553120535,0.1582544132955357,0.0910187896438089,0.0360454672171537,0.0609412603550661,0.098884045935984,0.0513967528808856,0.1818110467991972,2.824116208127721e-05,0.0010149420105053,0.074984285739192,0.031281019864132,0.0826445173181469,0.1574664527632286,0.0616496743600997,0.0634102730456833,0.0732778650089235,0.0522258816656417,0.0419335908543845,0.0875650236267756,0.1324398704226475,0.1193984744339864,0.1397024164618126,0.0897964988629548,0.1123161596529327,0.1915820574886001,0.0597021804172254,0.0998916667043773,0.0697920709950459,0.1430782535700563,0.111757780991773,0.0868062923703646,0.1310475534246472,0.0507901446127599,0.0736872570391853,0.0497887665076466,0.1194436399897226,0.0621967763749732,0.0646578112077508,0.063359457040416,0.0852363189926748,0.1098257099651298,0.0631489977594349,0.2304591840965028,0.1004176772554773,0.1430642712920046,0.1255791377523427,0.0473720226019785,0.0295201337054086,0.0307330908355716,0.0905761590631582,0.1462209750716684,0.0400715630906474,0.1122947413811156,0.0889725694566564,0.1680704357100176,0.0747828581413943,0.1491795631275415,0.1094137625965123,0.0713109298182588,0.1816461195757985,0.0550625471065101,0.0621994542903633,0.0930042322740458,0.0307431638740576,0.1051458915241497,0.0525996328544357,0.1148163264233916,0.059237171801849,0.0878442610036187,0.088981925268814,0.245976767740977,0.2315663056403227,0.1704046084856968,0.0664908917920068,0.0939683989729724,0.0785873490186233,0.1050817835774578,0.0809387233011626,0.0969220876124008,0.0640606887693857,2.9108512971745684e-05,0.0571527084248449,0.0465410753608172,0.0936335245811785,0.1578246408195383,0.0335469195037857,0.0497138562803056,0.1326578726310643,0.062808636602358,0.0285584136449877,0.0515735700752954,0.0635521591901513,0.1170258480138013,0.0714002222358902,0.0367102490794733,0.1502927545844834,0.0463622023965563,0.0753072251572082,0.0441191701227121,0.099766805786316,0.041359306275817,0.0684539956392488,0.0533566995573939,0.0624091925692748,0.1300327882977337,0.0393546365675595,0.1483683955457545,0.0577372960366707,0.0469080416863517,0.1729268297778419,0.1719605244634736
GM+IC,16,0.0877202466810625,0.0615315892021899,0.0953930769145069,0.1081727146982253,0.064978726748837,0.0406683072812504,0.2002928996282012,0.0665964834549584,0.1352280052926723,0.057846533775601,0.0612544219550042,0.1129108138028816,0.0625946949651919,0.0514172547313912,0.0363976532977925,0.0586479540889212,0.1437651399394829,0.076887973538066,0.0309006971999097,0.0545423316845186,0.0909963091130269,0.0427891254771424,0.1708758137616892,4.026538301484968e-05,2.875938148430329e-05,0.0680765714760666,0.0263769536404938,0.0738577414157115,0.1449539051418911,0.0534678462956626,0.0547650667463635,0.0659330677515097,0.0473369015709904,0.0376495071675117,0.0779118622145835,0.1207850904815606,0.1072901990553405,0.1296608163952571,0.0811012963813567,0.1007785525880554,0.1778385361580362,0.0532205050894963,0.0916411692499316,0.0601409015357347,0.1458739072682303,0.1016205310352092,0.0806676136380706,0.1287742163096767,0.0464673062737024,0.0672373539444682,0.0429414137718901,0.1176570476833086,0.056454829182422,0.0567794649247375,0.0583841006748284,0.0800199285276115,0.1022237689440422,0.0569762126029245,0.216359348261239,0.093661416603447,0.1293209294214311,0.116216174240761,0.0419235357942098,0.0240068031011039,0.0231791448655755,0.0817312394050049,0.1314670846548152,0.0331069245537696,0.1026650849124022,0.0790035166875882,0.1569519481468866,0.0669180208817828,0.137785614206077,0.094151015233068,0.0654415557504986,0.169934862007507,0.0502901560935692,0.0592651700446983,0.0842742581806368,0.0240469228943109,0.0979833171202798,0.0450255949254042,0.097341160427507,0.0529388346124408,0.0799465568237405,0.0806626834190858,0.2454069545693581,0.2291459543184113,0.1609576189400495,0.0604521129176468,0.085834337424669,0.071299165028261,0.0987679588398612,0.0731327737446414,0.0896944536865837,0.0574405033299528,2.994136585370163e-05,0.0485305086742129,0.0402488667661507,0.0856927786246417,0.1419602965306556,0.0284090528072614,0.0439937521306609,0.1163018426861731,0.0553364040334449,0.0228906187373331,0.0427135773750338,0.0574190717479104,0.109576361231517,0.0639413798588227,0.0305630148138857,0.1348359449650378,0.0408312413137207,0.0667300568557884,0.0336744444978584,0.091293443536542,0.0336721219076941,0.0633693579866883,0.0463789709211248,0.055610403968119,0.1201256764645925,0.0319441075698166,0.1291541398426879,0.0491619987240963,0.0398564700776947,0.1614889932922179,0.1647639263375268
GM+IC,17,0.0754024537342727,0.0546578949516843,0.0820328902409941,0.097075990588918,0.0565968486069082,0.0283245092481266,0.189500739071123,0.0574246645502897,0.1149014248909228,0.0495157702765106,0.0545700062711613,0.0955532236926976,0.0565977287628393,0.0451903069390331,0.0321608804375125,0.052248345046856,0.1251420273712881,0.0636834415705066,0.0259760497392244,0.0489415370382051,0.0837925013579324,0.0350686281104504,0.1612077002043014,0.0,2.875938148430329e-05,0.0618331660887101,0.0222171342701143,0.0656908858231734,0.1274367984459361,0.0454305418852074,0.0463579778622655,0.0589240735805752,0.0425410610773551,0.0336423089397756,0.0676731184664973,0.1082804388100156,0.096345506497749,0.1206022892358436,0.0719272680327748,0.0893148717432945,0.1656341721809681,0.0478776881555865,0.0831887486663298,0.0496577278374631,0.1442847647594442,0.0909490514339486,0.0745191994545694,0.1242509345260558,0.0420979988907882,0.0612926262881759,0.0366907528222128,0.1120962251348338,0.0509680806899115,0.0496860605462605,0.0534659472117568,0.0743569376358531,0.0949027947427471,0.0514555091320497,0.2024163085000434,0.0873341306390595,0.1161926297162373,0.1072939497153237,0.0374305750686454,0.0188610123386226,0.0170713392940308,0.0733561738942743,0.1174721609577354,0.0266776443908495,0.0927349841999441,0.0693380738727877,0.1434420466730016,0.0600202200207258,0.1276702526204076,0.0799213989851499,0.060166304173054,0.1591183230033159,0.0457312050705484,0.0532247921406187,0.0743895263341426,0.0177776046967094,0.0931730895570293,0.0379982514942873,0.0807865518927566,0.0474157051330519,0.0724713533610106,0.0726730647757877,0.2386067133520138,0.2224555258314238,0.1520618094876512,0.0549976573434282,0.076867843580027,0.0626469693997953,0.0926826632067038,0.0658495906878971,0.0829514730512073,0.0517704233331345,2.4521734937779625e-05,0.0407744374576365,0.0351824691229522,0.0781078508781381,0.1180879738273802,0.0240194100389563,0.0390200040195736,0.1009609933102388,0.0485812989478855,0.0174220815702683,0.0350891285765558,0.051594535762646,0.1030145387709567,0.0572102308213362,0.0246863686427733,0.1189512865798361,0.0364212485773533,0.0581066601168029,0.0246007715669568,0.0832481752497403,0.026939669106207,0.0587154706785595,0.0395560836790847,0.049790721704963,0.1114129497410501,0.0246417555190406,0.1085830550429278,0.0405762672505989,0.0339829589867367,0.1504711042056074,0.158075396944115
GM+IC,18,0.0633123744442465,0.0487525701763609,0.0697338130664396,0.0870583874509336,0.0488737200502258,0.0184690158365773,0.1831330059823396,0.0487303705067367,0.0960476923889742,0.0422843466860576,0.0487539285165538,0.0800369747511148,0.0511084600438973,0.0395204009284614,0.0284719407242533,0.0469003287871178,0.1063125468657339,0.0524532089942192,0.0215516404046193,0.0438904238612824,0.0766814088314146,0.0283822851560823,0.1522427436813013,2.742549182317688e-05,2.875938148430329e-05,0.0562266638832656,0.018271543772055,0.0584879561910295,0.1092160501892977,0.0379205484120656,0.0384626589569319,0.0521903320990465,0.0380995460861372,0.029697169138997,0.0582187875697816,0.0956711626188883,0.0859823626875818,0.1124041833329232,0.0629740986364991,0.0776833605723064,0.1547395624558762,0.0427482152423428,0.0747449206176812,0.0397796861345636,0.1398144888998714,0.0805078858700975,0.0688144591133603,0.1181797866222673,0.0382198351731268,0.0556085165889538,0.031235922823065,0.1034796405794788,0.0459571403530108,0.0435032831587473,0.0490522215001956,0.0687283982417117,0.0877358024192874,0.0467018031116556,0.189307727800663,0.0815582468493427,0.1044113334930696,0.0991107575298129,0.033439294808492,0.0136224663008916,0.0124810594391646,0.0658377945767207,0.1050090454111448,0.0208492708060923,0.0824633949977734,0.0604436578053328,0.1254015061799685,0.0539619013365588,0.1186801213312018,0.0663811393469177,0.0550734949718191,0.1484670055665296,0.041337754841828,0.0457567293478727,0.0640919075423718,0.0118175258455623,0.0895715792549204,0.0314229087745008,0.065707824870525,0.0422428067227855,0.0656853263330838,0.0653707043557663,0.2280617240811166,0.213069824457246,0.1399576715667236,0.0500389725563294,0.0679138321556581,0.0537493914890561,0.0868209010628894,0.0592462483165009,0.0776056002385992,0.0468276269222427,2.5334617664375503e-05,0.0339493921789546,0.0304928590561148,0.0709218590349592,0.0950517194698653,0.0200840875387216,0.0348429576121488,0.0868292076928944,0.0424424333982425,0.0124097111428527,0.0284564309055606,0.0470923744873245,0.0972975796634197,0.0511550783870776,0.0193782064291549,0.1023707340541786,0.0321699438097184,0.0494978319385211,0.0154603863869851,0.0753229544961028,0.0210838293935375,0.0540690597228087,0.033422460281601,0.0445168553386152,0.1037853919878245,0.0187834935092819,0.0905055991517858,0.032657604572197,0.0285915382336904,0.1350753794311308,0.1517138854690382
GM+IC,19,0.0525769539727655,0.0435008236759674,0.0594270500515074,0.0775929219665914,0.0420885715311806,0.0112787447533681,0.1763610319359887,0.0408760849396058,0.0794280902288758,0.0359896477060521,0.0434663651304809,0.0663996263830727,0.0463057164703863,0.0347778634736807,0.0248260343711134,0.041895516633903,0.0891718857295426,0.0430690492232389,0.0178767715086845,0.0393926932224409,0.0702381638066066,0.0222040186173704,0.1400491776978941,0.0,2.875938148430329e-05,0.0511453967018552,0.0144650058990184,0.0519395860696901,0.0923633520819801,0.0310253104665459,0.0312517555888481,0.0457962872456524,0.0339579277540847,0.0260971040903692,0.0498009619698989,0.0837801993490759,0.0761916577856064,0.10487060490865,0.0547813168671968,0.0660586914005149,0.1428645733659091,0.0384990045925004,0.0668469446847178,0.0310665875722368,0.1334972308930236,0.0708121532846585,0.0634812802578568,0.1111209328785196,0.0347430146021556,0.0503749973296945,0.0262834516600566,0.0928791204804671,0.0410468204448873,0.0381289880800205,0.0447783507660988,0.063214636604121,0.0808455147096424,0.0421975154938931,0.1772670714837382,0.0758655768627365,0.0939450946595295,0.0914864423795989,0.0297424622887857,0.007810463079341,0.0087039771071448,0.0592813656321886,0.0940676840363242,0.0152001421738041,0.0716648785175886,0.0526517294644042,0.1074703114329213,0.0487341861435528,0.1109016895562389,0.0548057200546836,0.0502056567461376,0.1336448262126812,0.0374708118281572,0.0378106677814582,0.0538698042923864,0.0071419973806366,0.0858475356118579,0.0260775118184446,0.0524940871564926,0.0376664853173907,0.0597758684914937,0.0591388438287265,0.2163534420309681,0.2021632860501299,0.1251511417299579,0.0456517204075197,0.0593900772500874,0.0451428937958559,0.0811732136156709,0.0531524437870221,0.0730653924393024,0.0425073299019046,2.2925704781423832e-05,0.028246302795861,0.0263852315484061,0.0641967340847703,0.0743849612658824,0.0164161948951331,0.0307610167210753,0.0736384453851154,0.0370011926062473,0.008427264453535,0.0229660770205559,0.0425862833227596,0.0920762300072366,0.0461897209538334,0.0142750568356737,0.0853872893939417,0.0284852210331685,0.041685667701503,0.0069900383105307,0.0679706335933536,0.016356504567429,0.0498473495035438,0.0279828553951307,0.039829271509119,0.0970775445987353,0.0133426594039224,0.0746937635794258,0.0254231857216682,0.0241510434028724,0.1175780092545956,0.1441402157722217
GM+IC,20,0.0434487427414672,0.0388727434356725,0.050823451069547,0.0687364965789943,0.0361202382288663,0.0064118614580871,0.169250646296332,0.0339697933946839,0.0645765497629596,0.0304119686621658,0.0387904115202888,0.055103221483406,0.0417115972510721,0.0302109952020367,0.0212998998481436,0.037710910493189,0.073813586241733,0.0353123167375634,0.0149380689641155,0.035598544187949,0.0643066843838641,0.0165335817815634,0.1252628792376405,0.0,2.875938148430329e-05,0.0466670807545105,0.0105800056426258,0.0461088096584177,0.0768385737902931,0.0248094581776446,0.0248140099053968,0.0398222903434559,0.0297556354444004,0.0228271787107056,0.0424100619989537,0.0725703824679457,0.0671049445998651,0.0983579415016665,0.0473149543511405,0.0550716382763421,0.1282405824223543,0.0347217477739268,0.0597806594839103,0.0230364910593031,0.1266586554904027,0.0620447592616752,0.0586777537853721,0.1036498288828443,0.0314418103805996,0.0452836368298429,0.0217285058635753,0.0809816589247548,0.0366266885120628,0.0335717261846692,0.0407061199822445,0.0580326529987802,0.0740566919301647,0.0384276582416263,0.1662603041078882,0.0707266749301432,0.0841084382050223,0.0843025968656514,0.0265306187523918,0.0010082508065406,0.0055134171588691,0.0533474180019524,0.083958287682204,0.0099172881138022,0.0617182464315326,0.0457813717328057,0.0911283937447819,0.0440969779499212,0.1039456376909385,0.0454509576489054,0.0456655600145127,0.1172583267570866,0.0335832388403233,0.0301850876814765,0.0443921550756755,0.0036020945460957,0.0818523990379512,0.0217591089253105,0.0413959294388826,0.0337039453656957,0.0541898737877999,0.0532096318661217,0.204397128412874,0.1905547486153715,0.1102824786066895,0.0413477092069749,0.0514261000797704,0.037197872152111,0.0755068418587651,0.047818559363597,0.0686174784413367,0.0385482236494273,2.6811528763045496e-05,0.0231691419618509,0.0229620469928034,0.0581622044670218,0.056818633234442,0.0127690360641951,0.0271451528462015,0.0615301233417269,0.0320512115863792,0.0053863386033905,0.0184354964858728,0.0386308284822915,0.0871212173768769,0.0417115603141347,0.0092800877557447,0.0693894167121771,0.0253454403888804,0.0348444489276378,0.0005001918385699,0.0612630427923513,0.012578586504112,0.0457117293250467,0.0231704881034928,0.0359004543723436,0.0909324292169872,0.0089976149831569,0.0608722845421412,0.0188020413092583,0.0199492556293015,0.1005348569697731,0.1355214715034805
GM+IC,21,0.0362620975887308,0.0349195504297455,0.0435040787411368,0.0605114800324808,0.0306879371744161,0.0029902122503693,0.1653700248874039,0.0279025543065351,0.0518624123419969,0.025088249838262,0.034764053079658,0.0453854515477,0.0377433268583509,0.0257657800472464,0.0176824965763973,0.0339608609666723,0.0601702745779589,0.0290875837120972,0.0124280968597569,0.0321997543653245,0.0591105692606908,0.0113200889208265,0.1102793160869183,8.228533744844908e-07,2.875938148430329e-05,0.0423379569160336,0.0062504666063155,0.0408079027533362,0.0630796503039811,0.019063398818572,0.019110746059722,0.0339595191982662,0.0256801283098768,0.0193933817975562,0.0359334893266717,0.0609016848132288,0.0590560127713761,0.092281471124768,0.0407461546992723,0.0452361617467499,0.1132404060261596,0.0309562964404497,0.0533649824375221,0.015567441163297,0.1200870644222574,0.0542709343774793,0.054082300450316,0.0963831248379042,0.0283022084277259,0.0405111546042684,0.0175646223148821,0.0686522175433117,0.0323423295771252,0.0295559410144951,0.0370799946894136,0.0529788213749696,0.0677092828792363,0.0350920507208604,0.1562630907653053,0.0658858087719553,0.0744151669327905,0.0771904986223461,0.023798581547963,2.575891146512826e-05,0.0026451881313818,0.0481403528376931,0.0742610962978644,0.0055341519953306,0.0529299647399742,0.0398451434200051,0.0763833230606937,0.039920628291345,0.0979806551475242,0.0379693616005854,0.0411029843723324,0.1011286625475853,0.0296947315357101,0.0229537858813293,0.0360111408685574,0.0006849207493429,0.0776355398308706,0.0178081393595362,0.0323521207162222,0.0297509487450094,0.0491334002790217,0.0480278461079318,0.1929947767120853,0.1788542464705411,0.0959277755312869,0.0373731290022778,0.0442640942306174,0.0299643803319241,0.0701685839857327,0.0428611851333955,0.0639074949400086,0.0350983139671619,2.9584156292705184e-05,0.0189437122468828,0.019637275783301,0.0525924796808859,0.042244346471385,0.0088292984855394,0.0239945432823583,0.0509611108153543,0.0272837787751042,0.0031852829734422,0.0148600947810262,0.0355747827609532,0.0824592631262231,0.0377323144447634,0.0047992635683056,0.0551830017499044,0.0225406587970289,0.029090391517114,2.614208187245668e-05,0.0550061110051432,0.0091190805279192,0.0416042826553823,0.0191009174626058,0.0318638249481546,0.0854519256812322,0.0053779568955073,0.0491946804160783,0.0128157887405945,0.015763982248829,0.0852852952907804,0.1265069278120999
