,BGN,BGNx3,Base,I,UG+I,V,V&I,node_name,node_id,neighborhood,historic_stream
41,-0.0005472889929920843,-0.004301774840080486,0.0,-0.0306842660356694,-0.030710760566529605,-0.003990021479684996,-0.03229267925059859,J361-S_depth,J361-S,Eager Park,Canal Street Creek
42,-0.0015236641909874005,-0.011445505106791903,0.0,-0.052510517123174394,-0.052962986354386996,-0.006636835151399206,-0.05796985974652069,J366-S_depth,J366-S,Eager Park,Canal Street Creek
43,-0.005417302361165499,-0.011489549363169593,0.0,0.020791268351259107,0.016376235336396983,-0.010824938968714781,0.008327228374026774,J385-S_depth,J385-S,Broadway East,Harris Creek
44,-7.593002848693686e-08,-1.0882155368485691e-07,0.0,-0.04263323313817709,-0.042633384803788185,-0.0024202149988079846,-0.04460625541142908,J3-S_depth,J3-S,Fells Point,"Northside, Drains to Harbor"
45,-0.001219679454759176,-0.0012125046593289834,0.0,0.0002408735459566158,0.00025214578170121293,-0.000980215536478285,-0.0007016136001117834,J413-S_depth,J413-S,Broadway East,Harris Creek
46,-0.0038873369762870147,-0.006467553677263205,0.0,-0.01927460178693652,-0.0248978880043699,-0.0069795986555441225,-0.025638720569586215,J421-S_depth,J421-S,McElderry Park,Harris Creek
47,5.818789894362908e-12,5.565298222265369e-12,0.0,1.2292855737922048e-06,1.229286214196601e-06,5.7375909578993856e-12,1.2292857497903098e-06,J42-S_depth,J42-S,Locust Point,"Southside, Drains to Harbor"
48,-1.3994799349936748e-07,-2.629346207982941e-07,0.0,0.0013923714172044133,0.0013923737925204127,-0.00014833530308219767,0.0012431856513241968,J433-S_depth,J433-S,Madison-Eastend,Harris Creek
49,0.00010095508928290031,-0.012633895515672483,0.0,-0.002060239721877688,-0.00204806304875918,8.81181290166011e-05,-0.0021321076270902906,J437-S_depth,J437-S,Patterson Park,Harris Creek
50,-0.0034534314911258135,-0.010379154353020809,0.0,-0.0843413203779309,-0.0887804469880802,-0.006780654692972593,-0.0882844020730797,J438-S_depth,J438-S,McElderry Park,Harris Creek
51,6.593021927014941e-07,1.2467022909995462e-06,0.0,-0.005620033088438503,-0.0056200357636534,-0.00011358460198319931,-0.005732015884092001,J450-S_depth,J450-S,Madison-Eastend,Harris Creek
52,8.373347354928562e-07,9.821050772490514e-06,0.0,0.005347214229093511,0.005352042748234004,3.554824921780941e-05,0.005375874719807994,J456-S_depth,J456-S,Orangeville,Harris Creek
53,-4.154487698027065e-07,-4.252400065962725e-07,0.0,0.003211639671966096,0.0032105115726167033,-4.1228513510127573e-07,0.003211297890380993,J45-S_depth,J45-S,Locust Point,"Southside, Drains to Harbor"
54,-1.5484991400249726e-08,-3.3081320308103734e-08,0.0,-0.006720294416783207,-0.006719945071617106,-0.0005312951190823978,-0.007233272760172507,J460-S_depth,J460-S,Orangeville,Harris Creek
55,1.2635051971354727e-07,-7.32042856055326e-08,0.0,-0.025265080478185292,-0.025264582647034906,-0.0004104210868119962,-0.025608572589440493,J461-S_depth,J461-S,Baltimore Highlands,Harris Creek
56,-4.810041254188491e-14,-4.819755705653961e-14,0.0,-1.1934897514720433e-15,-9.992007221626409e-16,-0.0001445986566092905,-0.00014459865657069637,J46-S_depth,J46-S,Locust Point,"Southside, Drains to Harbor"
57,-1.4807078102530014e-07,-3.1074175282919114e-07,0.0,0.0029475626748182715,0.002951012265531072,-0.003438760578176908,-0.0004925614468904993,J471-S_depth,J471-S,Orangeville,Harris Creek
58,-6.003980829172306e-08,0.0002127211030877041,0.0,0.00021314024910049079,0.0002131104682686069,-0.0003197556884343977,-0.00012892674884010247,J480-S_depth,J480-S,McElderry Park,Harris Creek
59,1.4414117049943442e-07,-1.402703949104911e-07,0.0,-0.04242943979981911,-0.042429304940469204,-0.0003347089499451117,-0.04260785342091261,J484-S_depth,J484-S,Baltimore Highlands,Harris Creek
60,3.1763675059637286e-07,1.9152617850015652e-07,0.0,-0.034491605289329486,-0.034491599100796494,-0.00027261898026309517,-0.03468168027952409,J491-S_depth,J491-S,Kresson,Harris Creek
61,-8.995824389568252e-08,-1.4953555629859672e-07,0.0,5.102173323973114e-07,6.09796372980087e-08,-1.1412676929889454e-07,3.8705773609815086e-07,J492-S_depth,J492-S,Baltimore Highlands,Harris Creek
62,-9.164502200176283e-08,-0.012510307453439395,0.0,3.6973068751056104e-07,-1.0664136759763743e-07,-0.0002765273182751965,-0.00027617916559499744,J49-S_depth,J49-S,Washington Hill,Canal Street Creek
63,1.0434348386989534e-06,1.0255372485945546e-06,0.0,-0.004696783700894297,-0.0046921095048536865,1.2873505303157007e-06,-0.00469585992553509,J4-S_depth,J4-S,Canton,"Northside, Drains to Harbor"
64,3.3846457830888355e-07,4.18140859298477e-07,0.0,0.0033893551081740914,0.003389388580745889,-8.410589481530617e-05,0.0032197678516069084,J506-S_depth,J506-S,Baltimore Highlands,Harris Creek
65,8.437674217931512e-07,-0.00024064309920898697,0.0,-0.053103752669735604,-0.053103712511853196,-0.0002160202306994985,-0.05319405384998099,J507-S_depth,J507-S,Patterson Park,Harris Creek
66,-2.4239543150450515e-09,-0.015285514994643715,0.0,-0.0007003066651383172,-0.0007003086180027152,-0.00034064082817300556,-0.001040021496736404,J50-S_depth,J50-S,Washington Hill,Canal Street Creek
67,-2.9542071171007045e-06,0.0012284993394456045,0.0,-0.04945671399113019,-0.04946161623285629,-0.00012178932703008072,-0.049501686575926185,J512-S_depth,J512-S,Patterson Park,Harris Creek
68,-2.645399377776414e-06,-0.0026692386071937857,0.0,0.004295455219497812,0.004289041840632224,-0.00020750226308949293,0.002751363596795009,J534-S_depth,J534-S,Patterson Park,Harris Creek
69,-2.928245979028077e-10,-5.2619389956376494e-09,0.0,-0.013207044097502119,-0.013207045342677026,-0.010892488197800587,-0.023997411611537733,J539-S_depth,J539-S,Canton,"Northside, Drains to Harbor"
70,1.1743754080306701e-07,-1.1735082444952472e-06,0.0,4.2152956220009585e-05,4.287213005760293e-05,-0.03632549523132439,4.2088370781012685e-05,J541-S_depth,J541-S,Canton Industrial Area,"Northside, Drains to Harbor"
