scenario,row,timestamp,C102-S_velocity,C105-S_velocity,C111-S_velocity,C113-S_velocity,C131-S_velocity,C141-S_velocity,C159-S_velocity,C163-S_velocity,C168-S_velocity,C182-S_velocity,C187-S_velocity,C190-S_velocity,C191-S_velocity,C211-S_velocity,C21-S_velocity,C226-S_velocity,C227-S_velocity,C229-S_velocity,C236-S_velocity,C23-S_velocity,C249-S_velocity,C251-S_velocity,C260-S_velocity,C26-S_velocity,C274-S_velocity,C279-S_velocity,C27-S_velocity,C292-S_velocity,C2-S_velocity,C301-S_velocity,C314-S_velocity,C317-S_velocity,C319-S_velocity,C321-S_velocity,C325-S_velocity,C327-S_velocity,C328-S_velocity,C338-S_velocity,C340-S_velocity,C34-S_velocity,C351-S_velocity,C355-S_velocity,C361-S_velocity,C362-S_velocity,C37-S_velocity,C382-S_velocity,C3-S_velocity,C417-S_velocity,C418-S_velocity,C422-S_velocity,C449-S_velocity,C473-S_velocity,C474-S_velocity,C478-S_velocity,C530-S_velocity,C532-S_velocity,C548-S_velocity,C549-S_velocity,C550-S_velocity,C551-S_velocity,C556-S_velocity,C576-S_velocity,C602-S_velocity,C638-S_velocity,C650-S_velocity,C659-S_velocity,C65-S_velocity,C677-S_velocity,C681-S_velocity,C685-S_velocity,C687-S_velocity,C68-S_velocity,C69-S_velocity,C708-S_velocity,C725-S_velocity,C728-S_velocity,C729-S_velocity,C734-S_velocity,C740-S_velocity,C742-S_velocity,C744-S_velocity,C74-S_velocity,C752-S_velocity,C756-S_velocity,C758-S_velocity,C759-S_velocity,C761-S_velocity,C771-S_velocity,C772-S_velocity,C779-S_velocity,C79-S_velocity,C7-S_velocity,C816-S_velocity,C830-S_velocity,C839-S_velocity,C84-S_velocity,C89-S_velocity
I,212,1687896720000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4991830971751072e-07,0.0,1.8543525822698638e-07,0.0,0.0,0.0,0.0,2.7237444230218357e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.350899016692998e-08,0.0,0.0,0.0,0.0,7.977500073402791e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2511879650543384e-05,3.543389000997928e-07,0.0,0.0,3.2403753733115277e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85607201303895e-09,0.0,8.289853646580937e-07,0.0,3.16248637579009e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9911584176019486e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1588458142452707e-07,0.0,0.0
I,213,1687897020000000000,3.713577109541414e-13,0.0,0.0,3.933175692240821e-13,0.0,0.0,0.0,0.0,0.0,4.857989773476145e-08,0.0,6.173188607980988e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5212949749257405e-08,0.0,0.0,0.0,0.0,7.714233773536959e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1479819492775759e-05,0.0,0.0,0.0,1.0202347970855987e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47406338724433e-07,0.0,2.9281460143701752e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.866768053293131e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0913456262326818e-07,0.0,0.0
I,214,1687897320000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.398164881415148e-09,0.0,5.167429036677913e-09,0.0,0.0,0.0,0.0,2.9087597363577483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.468527102497578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.045458150512702e-05,0.0,0.0,0.0,1.1018540242111125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.595006435734882e-07,0.0,2.724633773976554e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.755312941222569e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,215,1687897620000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5749341164847236e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.4372124853619766e-09,0.0,0.0,0.0,0.0,0.0,7.239863769798016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.439755709924398e-06,3.0255371149416825e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.923252324568351e-07,0.0,2.5444515718645116e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.655642799576476e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,216,1687897920000000000,3.70094770003806e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.042200519306988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.527220131808267e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.334354846628909e-07,0.0,2.3898155198604563e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.3818910014529564e-08,0.0,0.0,0.0,0.0,2.5636161968519534e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,217,1687898220000000000,3.724388468463081e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58150949938428e-13,0.0,0.0,0.0,0.0,0.0,7.023208579490955e-11,1.4904079429071252e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.861614205209903e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.663106381039665e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.785082271541514e-07,0.0,2.255594271310025e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.480858568295441e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,218,1687898520000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.689552706085147e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75110378441135e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32823220528092e-07,0.0,2.133334112779238e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.404057682671746e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,219,1687898820000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.527292776479773e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.836850136062067e-06,0.0,0.0,0.0,4.5077044145417754e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78861149892568e-07,0.0,2.0222929309783574e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3305226498963173e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,220,1687899120000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.375477719108029e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.961185015511699e-06,0.0,0.0,0.0,4.811338161434222e-13,7.939843758000287e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4180372424475087e-07,0.0,1.922186097842152e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2618071139609359e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,221,1687899420000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.233960829626147e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12744981161971e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.067941474502049e-07,0.0,1.8310095974590924e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2008117174507788e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,222,1687899720000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871967517769152e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.102272516179757e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.364626688475773e-06,0.0,0.0,0.0,4.831905704867265e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.698649261314229e-07,0.0,1.7495732936742655e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1520000163410165e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,223,1687900020000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.116628145323329e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.979568755631933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8045346448375897e-06,0.0,0.0,0.0,4.64825001022286e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.385499040697265e-07,0.0,1.6759689295502097e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1142864448481451e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,224,1687900320000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.928814797843993e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.865149911683426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2973868392486e-06,2.7513978742170334e-09,0.0,0.0,4.578280450216313e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1613776332365842e-07,0.0,1.6092178354003287e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1042609969643983e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,225,1687900620000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0278727081236062e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7584960918723555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8576214161782494e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9288098297732158e-07,0.0,1.5483157419777709e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1021888529715829e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,226,1687900920000000000,2.0932122530110936e-06,1.6935379363963667e-05,5.888530676009342e-12,2.7523085771272057e-06,0.0,3.296891308967909e-05,3.7685744691121207e-06,6.755014904968235e-06,4.542771891524284e-05,3.265971917950211e-05,2.6040760422363922e-12,1.8549328369226692e-05,0.0,6.867383148778008e-05,1.9514966678134507e-07,4.365904340390939e-06,1.856537584527775e-06,1.6475973405652473e-06,3.2078610356947127e-06,4.8875517408321586e-11,5.5844503821569435e-05,4.3492989539711816e-09,5.740659628703034e-05,1.486665926595771e-05,7.3130897618095584e-06,3.2439620780229564e-06,1.0906724382125057e-12,2.48326256311258e-07,8.847637917588645e-06,8.778593417170313e-05,2.42545499082063e-06,0.0,0.0,3.7508366293489503e-07,7.333902982596665e-09,2.041223831904204e-06,0.0,7.715969704231598e-05,6.741354166255988e-06,2.4854232522900886e-05,7.030672313214423e-06,0.0,8.741883785349884e-05,0.0,1.6814778374683877e-06,6.438038848852097e-05,6.780954289462025e-06,0.0001288727065609623,7.868748322891466e-08,0.00026242730291243166,5.734285642437233e-06,0.00017843263777416824,6.2126118395148485e-06,0.0005721105978375049,6.219338793973199e-06,0.0,0.0,0.0,0.00011304197656540052,1.637155035979379e-07,0.0,0.0,2.4385129802824638e-05,7.125235657128352e-08,6.422639181426917e-05,1.087562869288194e-05,4.472831277079402e-06,4.672860403883177e-05,0.0,1.3145355931868625e-09,9.422724767222625e-05,-1.6976737950873807e-09,1.5808415273828685e-09,7.855194448564776e-05,3.913298847922525e-07,0.0001398196117680209,0.00015737484626532754,0.00035482868845774026,0.00013895308043357772,2.7112171107503064e-09,6.954186259029603e-05,3.437661927378197e-07,2.929829536565548e-05,0.0008297288433071783,-6.11434809467378e-06,0.0,0.0008388500602661875,0.00033540567626107995,4.388881022464796e-07,4.993750014380697e-05,0.0,9.330244388277412e-06,6.469008418078087e-05,1.006060132658045e-09,1.2564495535866632e-05,0.0,8.315714870034634e-06
I,227,1687901220000000000,7.556360218038067e-05,0.00022997089580691714,4.278020943250453e-05,9.138152783948796e-05,1.922747328504375e-05,0.0005395486041155365,0.0003208081562748389,0.00015190759430776875,0.0004821843575349629,0.0012422847894139916,1.1297893613449286e-06,0.0003792498659913286,5.6287464521089e-06,0.0007347809720258506,0.00015412926933808474,0.00017045109466479254,0.00010011921533737567,7.167067672242747e-05,4.559599473946439e-05,5.22864387938369e-06,0.000595858717890382,0.00013017964151544695,0.0005111201325572861,0.00031842344800324303,0.00017251794240395762,8.398444057185018e-05,1.1532484953278333e-05,2.5333490558855354e-05,0.0001284014722851412,0.00030094996432651866,0.00016065240450453111,2.3341523982128156e-05,5.839836137999745e-13,2.5226755882972857e-05,8.212185258908154e-06,0.00038416640409159294,5.421474556647328e-06,0.0005393880432313077,0.00031234909431149304,0.0001954417273507487,0.00027028405738864947,1.0535449622388137e-07,0.000776487704989043,7.665580987746602e-05,0.00011536174377816248,0.0008114995184275485,6.336133900815487e-05,0.0018054021305115209,0.000438771959687052,0.0011210631085470592,0.00011537793330547848,0.0008622834189787584,0.0002865569632457301,0.0017870255508383175,0.00020095053346829916,7.405775875616285e-07,0.0,0.0,0.001003711107336038,0.00031966444657704227,6.96719077964629e-06,4.0743651443000946e-06,0.0003395883130642519,2.8087613004346317e-05,0.0006081581715155739,0.00021367985199827145,7.109514203795331e-05,0.0006057362794935649,5.924926566361077e-09,6.852430093570528e-05,0.0008329934810761905,-2.399595280308349e-05,2.9545013339547087e-05,0.0006379574469941652,0.00032236393299851394,0.0009162449919309187,0.0011103704360808215,0.0014936389506613774,0.0009563619853755375,2.5919322993332754e-05,0.00046032198723276394,6.495001496358787e-05,0.0002730343451936056,0.003260927196807054,-0.000395284770209058,0.0001419456529894734,0.004927212688680254,0.001720612680773197,0.0002996964151546121,0.0005183506391353864,7.570628931551093e-05,0.0001502057561436387,0.00040419414599856775,3.237234693991342e-05,0.0011510628586349667,2.578374726119011e-06,0.000136941153829154
I,228,1687901520000000000,0.0005156705636799836,0.0009450301779041651,0.0007795484293432639,0.00042400214021043624,0.00013877204195628575,0.0009602233418684108,0.0005797153072143637,0.000548743692922901,0.001152328221703255,0.002960452620141088,1.6154691557242778e-05,0.0013840298924792395,9.45167539660029e-05,0.0015033567741119845,0.0005135670665318367,0.0008664352986245875,0.00044494025235409764,0.00039086976850898325,0.00020543602091359185,2.2202071773660473e-05,0.0012285675618960257,0.00045635566719759397,0.0009715987024408815,0.0011876928240910532,0.0006270779208844467,0.00044392687653442163,0.00015544118179439776,0.00011520262695117163,0.00022645695758391764,0.0008294782712054587,0.0003757453949213793,0.00013401783248664245,2.7327345813858127e-07,6.848425674177169e-05,1.6370200117810053e-05,0.001878192482885179,0.00036571014293800973,0.0010819948282938868,0.0010478026567526252,0.0002489926868914349,0.0005690016590116345,5.515119653655717e-05,0.0015725069173961118,0.00030417209118496807,0.000335441465566865,0.0016493089538922158,0.00022822629103975587,0.004235144626282661,0.0017896387600828854,0.0024015603726623004,0.00037978833563118565,0.001419001660991913,0.0007097829797939279,0.0017868753764348356,0.0006709328343596147,2.4118709063439713e-05,1.3140478964383092e-06,0.0,0.002476143763148,0.0010382917973538444,0.0001125339617784589,6.066177370804787e-05,0.0010670327761417642,0.00012396366074173787,0.001571279499909821,0.0007119288900306695,0.00037593386739501525,0.0015051709707202972,4.140769187104658e-05,0.00018964249519543878,0.0017980646148866811,-0.00019267002913480425,0.00016728686787030923,0.0014576923667637108,0.0011251686847958712,0.001769046872384763,0.00252373905767812,0.002567928580884261,0.002298011949121087,8.965180432720244e-05,0.0005574800284631567,0.0002477317775072207,0.000786980125114706,0.006354744587135056,-0.0013358291706040677,5.4449830777194434e-05,0.009307021678555677,0.003799645373137674,0.0012995430871329814,0.000859079569740992,0.0003697878987710514,0.00039007220085225257,0.0003813549411997439,0.00027839836111543363,0.002798703665783316,1.1409928225501069e-05,0.0006267955683157245
I,229,1687901820000000000,0.0009411764505862832,0.0011843863807727121,0.0034089127210669766,0.0009678006982250177,0.00020941480471351972,0.0010598282999221098,0.0006374579725936148,0.0009065230481307185,0.001381065129286983,0.003915347507637682,4.2016363963052234e-05,0.003203404560677908,0.0003088897048097779,0.0016924481505325455,0.0009522697467340914,0.0013221377763667046,0.0012342760086759145,0.0005733915744369329,0.00033736055539794127,7.556477165388468e-05,0.0018296108775619727,0.0008868252598723621,0.001327309532022005,0.0021897265508470333,0.0010025053820134594,0.0007602190346869239,0.0004483715830993588,0.0003868360371993874,0.0002963277602889103,0.0014002877410068271,0.0005654820444614153,0.0002850879306777272,4.002297423675358e-06,0.0001149526169302397,2.1592917523000772e-05,0.003639152514637735,0.001340009021530521,0.0014126766669394018,0.0014662139900053063,0.00024075274663182576,0.0008622439774291925,0.00023268402693824106,0.0022904086947151386,0.0005340225916580693,0.0005644558569449519,0.0017178099916628842,0.00045805903967364656,0.005760500443254123,0.002525240406743568,0.002758401606713367,0.0006744689511133708,0.0019214996988150745,0.0011544338008873838,0.0018428970756632778,0.001245557594306084,8.851439011104098e-05,4.4676808877819824e-05,3.854225614781001e-08,0.0030961524625346386,0.0014301156949183597,0.00031483737950695087,0.00016542265956935137,0.0015484872744923773,0.00033571541804584723,0.0019847125455816177,0.0010884937055709628,0.001029410876537145,0.0016844987584837053,0.00019836705311594978,0.0003676594230061869,0.001804292253993909,-0.0005051983934103958,0.0003014315486228743,0.002012908392781782,0.001446431284761958,0.0021599527075755348,0.0029957975551173637,0.0029081333710235797,0.002784322389714356,0.00016014377810109746,0.0006261143619434813,0.0004997314782751812,0.001092397149414155,0.007480703367351599,-0.0016464785575928717,3.6652407533782776e-05,0.010276945055491975,0.005332981208198165,0.0018228055409406007,0.0008708362349969246,0.0005614779140031645,0.0008046636860529427,0.00034369065815925573,0.0006065582508592307,0.003940876702969118,9.621962255885094e-06,0.0008433248426250302
I,230,1687902120000000000,0.0010235858390357758,0.0011832082370345838,0.004892932075386625,0.0011956605212384657,0.00021432206223041394,0.0009583224901648358,0.0005969196920534095,0.000988876133660151,0.001331174637577085,0.004171610527331829,0.00021679542843829516,0.0044113088562006695,0.0005776569236507199,0.0015304051040423562,0.001298405778560744,0.0013877325378237155,0.0015495386161899014,0.0005351846789579494,0.0004023383354704167,0.00015815233787198855,0.0021424204504440396,0.0010560249003185654,0.001326813282291121,0.0027125571845834943,0.001163369373480969,0.0009235422355975935,0.0007335769231396922,0.0006677394643126716,0.00036478477766340806,0.0019866598020857403,0.0006776245871040786,0.0003716685590863434,8.931447584569501e-06,0.00014045116635731552,2.4539951037167323e-05,0.003906585673036637,0.001557382341477389,0.0013871781582115968,0.0014482185631330875,0.00021195715439230214,0.0009593729955143189,0.00043190911336725,0.0024522786648032645,0.0006347215990061175,0.000653196193614842,0.0015068739753151463,0.000614722639316343,0.0063931464018368404,0.002810000148685973,0.0026139679077324812,0.0007671705927091763,0.0022092872014551172,0.0014315963984309176,0.0017096721438076253,0.0015829380277344832,0.00016159233129127437,0.00012957463638114456,1.1190770179899772e-05,0.0030358267160424616,0.0014347279039716523,0.0005001726518403426,0.00021601240192254258,0.0016879301612641104,0.0004376697050917311,0.0020290569092049266,0.0012682967351637005,0.0015759896596195407,0.0014991026939529632,0.00029768637076388386,0.0007721786579943234,0.0015577096728359675,-0.000699998684824051,0.00029581583706567193,0.0021287246233950723,0.0013992489924852158,0.0020300067625910524,0.002926460508108953,0.0030548855621825195,0.0027689670908520843,-0.0003008183618453176,0.0006489689751052015,0.0006382601400746047,0.0011781440662756717,0.007111841025636412,-0.0011936090284128877,2.6682352285165703e-05,0.00941810959961537,0.005563170915811381,0.00190008441692511,0.0007551442500604357,0.0006207323107341646,0.0010475461401835968,0.000319063318263048,0.0007567918046896093,0.004849272077899374,7.786816134767475e-06,0.0008846516256082091
I,231,1687902420000000000,0.0011567856066819465,0.0009193407749523493,0.00486309026799086,0.0011140440103241229,0.0001783190293060295,0.0006570574728098763,0.00047268585026033667,0.0008859313825608648,0.0009670980297301102,0.0035970382892287172,0.00022950446107075225,0.004257050294687814,0.000602859878474579,0.0010087637570700045,0.0011982634126116204,0.0011584173931676774,0.0013091207284684065,0.00036041284370590696,0.00037475577513372885,0.0001768519511660769,0.0018381367694084209,0.0009042427658387102,0.001029979635269942,0.002487982812926581,0.0011000131790643985,0.0009018265742216758,0.0007008971293945585,0.000721927365560733,0.00033559127284147277,0.0024207528873718153,0.0006422677769804678,0.00037362066843741546,1.2017017313408421e-05,0.00012383030472578365,1.8995820889654032e-05,0.0030471220471265693,0.0013703580271158008,0.0009904269909435312,0.0010492051002085633,0.00014399482937443295,0.000797379734189563,0.0004414770178197275,0.0019217306608147224,0.0005167379420064792,0.0005338085417958098,0.0009837709011774737,0.0006590953902890664,0.005812136151164135,0.0025736805298511543,0.0019400244289187922,0.0006898828712740548,0.0017457879924963184,0.001117547527700795,0.0007970519486294687,0.0015445268793622562,0.00016845088058695183,0.0001896723250163002,5.920372837909611e-05,0.0022513356306331635,0.0010771224923454869,0.0005423330545331578,0.0001726358114387259,0.0015048280096118076,0.00038813204842506383,0.0016696012687175998,0.0011730967426976267,0.0018875338448277523,0.001061523198299339,0.00032924717692729835,0.0009577419915900071,0.0011431534922669512,-0.0005002051870285296,0.00022298612045513742,0.0017646510119736357,0.0010600437299217082,0.00138796341188695,0.002245913745334024,0.002308563246947232,0.002193963629346082,-8.810626003888183e-05,0.00040905632933531253,0.0005303213193971216,0.0010485027965821186,0.0054706013056961345,-0.00058394693381456,1.4520793039783651e-05,0.0063838113670104685,0.00430460834353035,0.0015479881063715597,0.0004908640493576652,0.00048625703810572157,0.0009493881545044289,0.0001793675248170038,0.0007077080033253705,0.004247094509272966,4.750478039111754e-06,0.0007842275359669644
